285,0.177477
286,0.170484
287,0.191684
288,0.252959
289,0.27749
290,0.262553
291,0.4242
292,0.110214
293,0.240109
294,0.176878
295,0.137833
296,0.226077
297,0.176008
298,0.220004
299,0.158918
300,0.157127
301,0.2862
302,0.174382
303,0.163589
304,0.179259
305,0.427876
306,0.26129
307,0.129449
308,0.440515
309,0.387319
310,0.183685
311,0.471897
312,0.207981
313,0.358657
314,0.210612
315,0.249768
316,0.289062
317,0.410531
318,0.160293
319,0.183809
320,0.280394
321,0.283595
322,0.181432
323,0.173991
324,0.167554
325,0.281229
326,0.172783
327,0.176634
328,0.168614
329,0.212769
330,0.142796
331,0.192375
332,0.190731
333,0.180048
334,0.215923
335,0.240795
336,0.232865
337,0.189943
338,0.361225
339,0.270529
340,0.179425
341,0.1371
342,0.179386
343,0.190185
344,0.225034
345,0.18679
346,0.218315
347,0.491043
348,0.323236
349,0.196522
350,0.163564
351,0.305037
352,0.25164
353,0.130566
354,0.294505
355,0.174045
356,0.145031
357,0.523887
358,0.148746
359,0.211647
360,0.332592
361,0.20754
362,0.176378
363,0.15244
364,0.193547
365,0.332902
366,0.303744
367,0.233318
368,0.269509
369,0.153795
370,0.402993
371,0.168879
372,0.286379
373,0.168762
374,0.170957
375,0.157365
376,0.128033
377,0.222975
378,0.135776
379,0.189267
380,0.200353
381,0.170555
382,0.217992
383,0.226789
384,0.323616
385,0.139914
386,0.149998
387,0.138701
388,0.175388
389,0.201133
390,0.176538
391,0.135122
392,0.156044
393,0.191075
394,0.297953
395,0.147517
396,0.140601
397,0.245736
398,0.292636
399,0.149919
400,0.208083
401,0.166929
402,0.127906
403,0.206649
404,0.151133
405,0.626234
406,0.575645
407,0.213698
408,0.278235
409,0.210556
410,0.204121
411,0.217185
412,0.251359
413,0.294319
414,0.187044
415,0.170735
416,0.387584
417,0.288584
418,0.231549
419,0.196786
420,0.193322
421,0.190821
422,0.1574
423,0.242727
424,0.132228
425,0.146988
426,0.181805
427,0.248582
428,0.181997
429,0.282597
430,0.172306
431,0.386862
432,0.161863
433,0.18407
434,0.178009
435,0.203243
436,0.241122
437,0.259322
438,0.300229
439,0.164949
440,0.230871
441,0.193227
442,0.234049
443,0.224507
444,0.130257
445,0.240388
446,0.416191
447,0.192212
448,0.313503
449,0.247293
450,0.176485
451,0.200637
452,0.15305
453,0.287341
454,0.175436
455,0.245735
456,0.202176
457,0.237316
458,0.14536
459,0.275599
460,0.19476
461,0.189661
462,0.254409
463,0.189854
464,0.264169
465,0.236047
466,0.137916
467,0.179825
468,0.197149
469,0.164494
470,0.359574
471,0.141024
472,0.174
473,0.370573
474,0.231202
475,0.18497
476,0.180119
477,0.144381
478,0.17885
479,0.227091
480,0.153286
481,0.255708
482,0.124694
483,0.252217
484,0.227707
485,0.140168
486,0.36316
487,0.199469
488,0.254851
489,0.351523
490,0.194386
491,0.174679
492,0.216378
493,0.416137
494,0.179935
495,0.375247
496,0.174905
497,0.203104
498,0.185746
499,0.303153
500,0.157614
501,0.190773
502,0.178002
503,0.222413
504,0.203597
505,0.154615
506,0.333468
507,0.26153
508,0.145587
509,0.14857
510,0.180512
511,0.183065
512,0.351345
513,0.244529
514,0.187371
515,0.18877
516,0.368557
517,0.170613
518,0.175389
519,0.151766
520,0.177117
521,0.135364
522,0.164823
523,0.267169
524,0.237741
525,0.257511
526,0.482581
527,0.300566
528,0.152104
529,0.344687
530,0.184019
531,0.147588
532,0.124455
533,0.18898
534,0.127763
535,0.164544
536,0.150941
537,0.152005
538,0.265834
539,0.195815
540,0.134591
541,0.199066
542,0.224346
543,0.34794
544,0.308778
545,0.211005
546,0.159754
547,0.25039
548,0.148513
549,0.140213
550,0.397714
551,0.363818
552,0.327856
553,0.165709
554,0.167497
555,0.296525
556,0.189991
557,0.214726
558,0.194215
559,0.280377
560,0.230582
561,0.169587
562,0.155888
563,0.295455
564,0.221336
565,0.290604
566,0.174975
567,0.139293
568,0.223425
569,0.442523
570,0.245887
571,0.322463
572,0.19091
573,0.195685
574,0.272401
575,0.244654
576,0.146053
577,0.239959
578,0.158543
579,0.300832
580,0.174484
581,0.165563
582,0.205715
583,0.161301
584,0.210229
585,0.244527
586,0.145234
587,0.203205
588,0.259913
589,0.183475
590,0.189724
591,0.300214
592,0.180856
593,0.207519
594,0.209965
595,0.32727
596,0.195013
597,0.172093
598,0.222535
599,0.210749
600,0.182249
601,0.160364
602,0.249397
603,0.173748
604,0.174812
605,0.293829
606,0.169993
607,0.298167
608,0.190439
609,0.395899
610,0.190917
611,0.244017
612,0.147674
613,0.151447
614,0.215109
615,0.189635
616,0.134806
617,0.28305
618,0.171729
619,0.194157
620,0.185472
621,0.143062
622,0.253956
623,0.213419
624,0.21767
625,0.268414
626,0.493643
627,0.31375
628,0.190468
629,0.148617
630,0.311683
631,0.163799
632,0.208097
633,0.147126
634,0.241303
635,0.284122
636,0.143338
637,0.162382
638,0.195556
639,0.279245
640,0.149847
641,0.17204
642,0.390342
643,0.322427
644,0.487883
645,0.276788
646,0.384991
647,0.173082
648,0.295515
649,0.135669
650,0.181669
651,0.395646
652,0.173325
653,0.235454
654,0.46425
655,0.186737
656,0.218626
657,0.179988
658,0.158565
659,0.308842
660,0.325146
661,0.21505
662,0.380337
663,0.336103
664,0.325448
665,0.52179
666,0.130495
667,0.197934
668,0.24936
669,0.430501
670,0.233531
671,0.162917
672,0.270839
673,0.212248
674,0.143063
675,0.388021
676,0.300106
677,0.207926
678,0.236026
679,0.213419
680,0.344771
681,0.276282
682,0.187407
683,0.248776
684,0.20486
685,0.320591
686,0.129517
687,0.14494
688,0.13295
689,0.306469
690,0.201199
691,0.251327
692,0.483764
693,0.220567
694,0.228029
695,0.225079
696,0.190062
697,0.116808
698,0.211788
699,0.357827
700,0.176392
701,0.179068
702,0.332304
703,0.31083
704,0.398668
705,0.196501
706,0.182355
707,0.228589
708,0.175903
709,0.174205
710,0.147754
711,0.246403
712,0.336042
713,0.191331
714,0.17028
715,0.181847
716,0.500023
717,0.169095
718,0.247098
719,0.212704
720,0.149728
721,0.162052
722,0.194007
723,0.25517
724,0.180207
725,0.334002
726,0.13591
727,0.192836
728,0.225143
729,0.254695
730,0.467012
731,0.187146
732,0.216809
733,0.141165
734,0.181364
735,0.304412
736,0.206757
737,0.252602
738,0.324209
739,0.167936
740,0.157153
741,0.189293
742,0.18498
743,0.232428
744,0.189412
745,0.176055
746,0.254232
747,0.165936
748,0.235079
749,0.208896
750,0.237824
751,0.342889
752,0.166434
753,0.157739
754,0.148033
755,0.220695
756,0.166358
757,0.227987
758,0.198717
759,0.157626
760,0.185453
761,0.177235
762,0.223043
763,0.276581
764,0.156616
765,0.190308
766,0.269894
767,0.162942
768,0.266237
769,0.168973
770,0.288431
771,0.155016
772,0.33818
773,0.273225
774,0.171828
775,0.252794
776,0.183899
777,0.294266
778,0.168888
779,0.16381
780,0.440132
781,0.284634
782,0.195948
783,0.180858
784,0.259438
785,0.185591
786,0.28704
787,0.249374
788,0.218086
789,0.305761
790,0.340329
791,0.208375
792,0.437324
793,0.338352
794,0.205449
795,0.417238
796,0.137338
797,0.326191
798,0.20656
799,0.376621
800,0.223555
801,0.196766
802,0.185909
803,0.25109
804,0.182863
805,0.409828
806,0.188023
807,0.15693
808,0.305467
809,0.252395
810,0.243337
811,0.291717
812,0.24958
813,0.228705
814,0.186551
815,0.255883
816,0.244318
817,0.135826
818,0.198623
819,0.159599
820,0.250418
821,0.183583
822,0.364012
823,0.144824
824,0.184736
825,0.182692
826,0.190436
827,0.209342
828,0.17824
829,0.192397
830,0.188755
831,0.333242
832,0.218118
833,0.305364
834,0.17867
835,0.259656
836,0.202753
837,0.333319
838,0.183833
839,0.291222
840,0.478262
841,0.309851
842,0.238367
843,0.29377
844,0.256245
845,0.496089
846,0.656731
847,0.184748
848,0.174177
849,0.330693
850,0.193761
851,0.213001
852,0.211493
853,0.267906
854,0.19065
855,0.106646
856,0.198906
857,0.233355
858,0.246767
859,0.145876
860,0.252462
861,0.409267
862,0.153676
863,0.169227
864,0.166766
865,0.165567
866,0.167057
867,0.164212
868,0.258138
869,0.241082
870,0.135005
871,0.205072
872,0.241439
873,0.157841
874,0.148767
875,0.135462
876,0.229361
877,0.184431
878,0.206419
879,0.128489
880,0.211047
881,0.173091
882,0.277067
883,0.30616
884,0.234569
885,0.125254
886,0.199421
887,0.291906
888,0.437559
889,0.213311
890,0.247004
891,0.182525
892,0.169932
893,0.601269
894,0.595735
895,0.1973
896,0.198784
897,0.159818
898,0.140355
899,0.218265
900,0.148696
901,0.234188
902,0.238632
903,0.179521
904,0.159096
905,0.164807
906,0.176375
907,0.321537
908,0.338335
909,0.268388
910,0.186683
911,0.148411
912,0.259088
913,0.145267
914,0.174799
915,0.24058
916,0.197248
917,0.220311
918,0.166863
919,0.203088
920,0.183604
921,0.225812
922,0.318719
923,0.314897
924,0.183726
925,0.173884
926,0.277382
927,0.255635
928,0.200408
929,0.242407
930,0.368917
931,0.474501
932,0.20131
933,0.206674
934,0.262926
935,0.16293
936,0.143918
937,0.164836
938,0.190099
939,0.217653
940,0.120434
941,0.27906
942,0.139592
943,0.268047
944,0.336268
945,0.195843
946,0.17705
947,0.237317
948,0.189417
949,0.193314
950,0.195079
951,0.14121
952,0.308873
953,0.270537
954,0.17754
955,0.289765
956,0.268862
957,0.184387
958,0.215682
959,0.184075
960,0.170744
961,0.173245
962,0.162668
963,0.169308
964,0.201916
965,0.203809
966,0.236073
967,0.259401
968,0.235895
969,0.337062
970,0.338725
971,0.169072
972,0.432154
973,0.204239
974,0.271823
975,0.168329
976,0.158562
977,0.289875
978,0.229912
979,0.266745
980,0.538242
981,0.151971
982,0.146264
983,0.178482
984,0.169322
985,0.261795
986,0.389305
987,0.14877
988,0.177517
989,0.192144
990,0.188866
991,0.208387
992,0.139543
993,0.165738
994,0.213274
995,0.149442
996,0.432324
997,0.182164
998,0.228301
999,0.181147
1000,0.183707
1001,0.138863
1002,0.249458
1003,0.209534
1004,0.187915
1005,0.249338
1006,0.185376
1007,0.274878
1008,0.165281
1009,0.152781
1010,0.165383
1011,0.154855
1012,0.177653
1013,0.205951
1014,0.28258
1015,0.201948
1016,0.307388
1017,0.129647
1018,0.375814
1019,0.225239
1020,0.140529
1021,0.187442
1022,0.240025
1023,0.18643
1024,0.363805
1025,0.202989
1026,0.152702
1027,0.213639
1028,0.176327
1029,0.144886
1030,0.147563
1031,0.1502
1032,0.252494
1033,0.16578
1034,0.199981
1035,0.15103
1036,0.201806
1037,0.194702
1038,0.169216
1039,0.198582
1040,0.144998
1041,0.303468
1042,0.380062
1043,0.183187
1044,0.25017
1045,0.207952
1046,0.176725
1047,0.179344
1048,0.221212
1049,0.20413
1050,0.174643
1051,0.19599
1052,0.246784
1053,0.333082
1054,0.144312
1055,0.296392
1056,0.156286
1057,0.154162
1058,0.210366
1059,0.299055
1060,0.255381
1061,0.301227
1062,0.228461
1063,0.162643
1064,0.186867
1065,0.301081
1066,0.225563
1067,0.187771
1068,0.153628
1069,0.183874
1070,0.187005
1071,0.166791
1072,0.270221
1073,0.422234
1074,0.185077
1075,0.203023
1076,0.285752
1077,0.22272
1078,0.150744
1079,0.312804
1080,0.229534
1081,0.219191
1082,0.324451
1083,0.187638
1084,0.273126
1085,0.205906
1086,0.159838
1087,0.196759
1088,0.294373
1089,0.40792
1090,0.180733
1091,0.165603
1092,0.169874
1093,0.282017
1094,0.179947
1095,0.299852
1096,0.246608
1097,0.197336
1098,0.270308
1099,0.302268
1100,0.232255
1101,0.20046
1102,0.174758
1103,0.217581
1104,0.14398
1105,0.229647
1106,0.216637
1107,0.198626
1108,0.314561
1109,0.277001
1110,0.192456
1111,0.181288
1112,0.178651
1113,0.188002
1114,0.199767
1115,0.17756
1116,0.198274
1117,0.277453
1118,0.367236
1119,0.174629
1120,0.201745
1121,0.227116
1122,0.147969
1123,0.167263
1124,0.305916
1125,0.208406
1126,0.295982
1127,0.194581
1128,0.363018
1129,0.185941
1130,0.207306
1131,0.177774
1132,0.451393
1133,0.184752
1134,0.286447
1135,0.35728
1136,0.242335
1137,0.153486
1138,0.173312
1139,0.216348
1140,0.187013
1141,0.200405
1142,0.174998
1143,0.321093
1144,0.414521
1145,0.256502
1146,0.238845
1147,0.278922
1148,0.184747
1149,0.238517
1150,0.176825
1151,0.174868
1152,0.270366
1153,0.151516
1154,0.164006
1155,0.31998
1156,0.141849
1157,0.483515
1158,0.528716
1159,0.272486
1160,0.159398
1161,0.371889
1162,0.247512
1163,0.229701
1164,0.234416
1165,0.298248
1166,0.207859
1167,0.387906
1168,0.162364
1169,0.237506
1170,0.206035
1171,0.488828
1172,0.201586
1173,0.185997
1174,0.19188
1175,0.254564
1176,0.444915
1177,0.456436
1178,0.350928
1179,0.201816
1180,0.310105
1181,0.496132
1182,0.221902
1183,0.254326
1184,0.363651
1185,0.2248
1186,0.306129
1187,0.292078
1188,0.558621
1189,0.254465
1190,0.143379
1191,0.532121
1192,0.146202
1193,0.46819
1194,0.198114
1195,0.302577
1196,0.182312
1197,0.14453
1198,0.176083
1199,0.258703
1200,0.24371
1201,0.25001
1202,0.16674
1203,0.148361
1204,0.147088
1205,0.199553
1206,0.168121
1207,0.55834
1208,0.244881
1209,0.287759
1210,0.199609
1211,0.263045
1212,0.328037
1213,0.141281
1214,0.154247
1215,0.686348
1216,0.185997
1217,0.269419
1218,0.15794
1219,0.298066
1220,0.203128
1221,0.23116
1222,0.245175
1223,0.332393
1224,0.139705
1225,0.252506
1226,0.188868
1227,0.155011
1228,0.258697
1229,0.538026
1230,0.569223
1231,0.194828
1232,0.335269
1233,0.20213
1234,0.576213
1235,0.643823
1236,0.163821
1237,0.269162
1238,0.53054
1239,0.283106
1240,0.190246
1241,0.158257
1242,0.233471
1243,0.175423
1244,0.222468
1245,0.245064
1246,0.314454
1247,0.223883
1248,0.13754
1249,0.308323
1250,0.180353
1251,0.360844
1252,0.294414
1253,0.153548
1254,0.297616
1255,0.221011
1256,0.27396
1257,0.212115
1258,0.191528
1259,0.155245
1260,0.365242
1261,0.238551
1262,0.294413
1263,0.271496
1264,0.158897
1265,0.147947
1266,0.237669
1267,0.261025
1268,0.260587
1269,0.214718
1270,0.230349
1271,0.174336
1272,0.362764
1273,0.309612
1274,0.273716
1275,0.343214
1276,0.491874
1277,0.21488
1278,0.381441
1279,0.219068
1280,0.17536
1281,0.384581
1282,0.163696
1283,0.254053
1284,0.286189
1285,0.156722
1286,0.163819
1287,0.186449
1288,0.28934
1289,0.197221
1290,0.251363
1291,0.206522
1292,0.30384
1293,0.245663
1294,0.604806
1295,0.205319
1296,0.160415
1297,0.238188
1298,0.114031
1299,0.141392
1300,0.292269
1301,0.186845
1302,0.196594
1303,0.314996
1304,0.267762
1305,0.156893
1306,0.144509
1307,0.276676
1308,0.143274
1309,0.222904
1310,0.300599
1311,0.138032
1312,0.163937
1313,0.2663
1314,0.200193
1315,0.264624
1316,0.19041
1317,0.491281
1318,0.193624
1319,0.176653
1320,0.180826
1321,0.139147
1322,0.209414
1323,0.260926
1324,0.24018
1325,0.262049
1326,0.176532
1327,0.215869
1328,0.228377
1329,0.311659
1330,0.185716
1331,0.23035
1332,0.161763
1333,0.239486
1334,0.216268
1335,0.274203
1336,0.264091
1337,0.161304
1338,0.269345
1339,0.379065
1340,0.254672
1341,0.201684
1342,0.191224
1343,0.162188
1344,0.214304
1345,0.197728
1346,0.183009
1347,0.250966
1348,0.290674
1349,0.396145
1350,0.165895
1351,0.231304
1352,0.255134
1353,0.159187
1354,0.196613
1355,0.242527
1356,0.193355
1357,0.25084
1358,0.161741
1359,0.225455
1360,0.140248
1361,0.302052
1362,0.177616
1363,0.161434
1364,0.191673
1365,0.264086
1366,0.151707
1367,0.125648
1368,0.339351
1369,0.479004
1370,0.149363
1371,0.28139
1372,0.174112
1373,0.180476
1374,0.269961
1375,0.268142
1376,0.190594
1377,0.326863
1378,0.17071
1379,0.135282
1380,0.139313
1381,0.327601
1382,0.297794
1383,0.204948
1384,0.15418
1385,0.176201
1386,0.162589
1387,0.227013
1388,0.31152
1389,0.257
1390,0.235476
1391,0.197985
1392,0.185663
1393,0.224114
1394,0.282922
1395,0.232553
1396,0.23331
1397,0.235577
1398,0.191172
1399,0.338866
1400,0.281973
1401,0.182881
1402,0.175567
1403,0.1879
1404,0.274017
1405,0.181714
1406,0.175407
1407,0.279542
1408,0.210686
1409,0.200293
1410,0.179284
1411,0.185185
1412,0.162995
1413,0.187451
1414,0.18196
1415,0.184663
1416,0.191159
1417,0.241467
1418,0.138057
1419,0.417281
1420,0.228546
1421,0.202998
1422,0.274464
1423,0.13239
1424,0.264189
1425,0.152669
1426,0.161331
1427,0.185449
1428,0.204098
1429,0.202233
1430,0.193793
1431,0.299411
1432,0.171713
1433,0.201009
1434,0.162408
1435,0.187377
1436,0.456874
1437,0.21631
1438,0.150965
1439,0.201454
1440,0.389206
1441,0.176596
1442,0.1802
1443,0.142112
1444,0.198406
1445,0.153576
1446,0.391253
1447,0.293695
1448,0.198877
1449,0.159122
1450,0.154343
1451,0.315628
1452,0.192664
1453,0.17931
1454,0.156093
1455,0.227883
1456,0.382856
1457,0.211031
1458,0.158108
1459,0.17105
1460,0.206475
1461,0.191678
1462,0.189633
1463,0.329588
1464,0.153354
1465,0.175885
1466,0.183352
1467,0.26295
1468,0.15212
1469,0.337777
1470,0.166667
1471,0.305959
1472,0.224171
1473,0.169991
1474,0.186343
1475,0.407237
1476,0.299607
1477,0.224151
1478,0.156557
1479,0.274058
1480,0.183513
1481,0.146065
1482,0.270118
1483,0.148054
1484,0.172955
1485,0.402284
1486,0.444122
1487,0.230638
1488,0.167637
1489,0.267744
1490,0.205501
1491,0.248958
1492,0.239453
1493,0.185992
1494,0.223859
1495,0.338662
1496,0.188468
1497,0.173204
1498,0.283589
1499,0.193812
1500,0.16206
1501,0.322268
1502,0.252545
1503,0.289246
1504,0.287434
1505,0.14554
1506,0.306924
1507,0.202541
1508,0.23524
1509,0.218102
1510,0.165893
1511,0.153309
1512,0.219636
1513,0.199111
1514,0.170388
1515,0.182695
1516,0.149593
1517,0.336357
1518,0.349959
1519,0.192468
1520,0.219935
1521,0.265596
1522,0.235691
1523,0.192486
1524,0.146443
1525,0.255032
1526,0.330616
1527,0.266567
1528,0.213343
1529,0.187834
1530,0.217906
1531,0.185108
1532,0.23166
1533,0.299334
1534,0.25591
1535,0.175849
1536,0.187282
1537,0.33949
1538,0.180031
1539,0.154198
1540,0.1422
1541,0.336827
1542,0.147202
1543,0.240179
1544,0.204458
1545,0.156061
1546,0.167667
1547,0.301957
1548,0.263299
1549,0.280309
1550,0.198172
1551,0.190097
1552,0.202734
1553,0.291216
1554,0.202466
1555,0.497021
1556,0.197301
1557,0.143834
1558,0.512052
1559,0.301284
1560,0.35113
1561,0.174784
1562,0.159782
1563,0.247591
1564,0.154244
1565,0.239506
1566,0.191773
1567,0.179432
1568,0.160386
1569,0.226977
1570,0.363356
1571,0.196031
1572,0.209598
1573,0.250097
1574,0.153918
1575,0.190002
1576,0.228618
1577,0.141513
1578,0.195172
1579,0.168481
1580,0.175118
1581,0.178777
1582,0.179965
1583,0.146542
1584,0.156877
1585,0.196151
1586,0.317892
1587,0.311816
1588,0.37546
1589,0.173917
1590,0.153362
1591,0.22247
1592,0.166156
1593,0.165904
1594,0.315457
1595,0.309946
1596,0.188986
1597,0.155107
1598,0.167068
1599,0.211807
1600,0.138094
1601,0.160648
1602,0.167653
1603,0.265119
1604,0.176462
1605,0.179472
1606,0.237447
1607,0.200393
1608,0.222997
1609,0.204603
1610,0.161701
1611,0.21296
1612,0.288603
1613,0.199092
1614,0.290833
1615,0.142793
1616,0.616535
1617,0.53015
1618,0.22113
1619,0.314968
1620,0.490194
1621,0.487001
1622,0.243359
1623,0.620217
1624,0.225296
1625,0.147372
1626,0.150714
1627,0.211478
1628,0.164359
1629,0.190509
1630,0.153445
1631,0.163018
1632,0.419712
1633,0.314641
1634,0.206266
1635,0.171234
1636,0.266995
1637,0.180112
1638,0.166069
1639,0.163198
1640,0.242096
1641,0.157187
1642,0.150179
1643,0.190064
1644,0.206854
1645,0.156217
1646,0.148309
1647,0.439907
1648,0.279103
1649,0.221919
1650,0.233989
1651,0.478467
1652,0.169057
1653,0.178696
1654,0.273783
1655,0.13626
1656,0.141612
1657,0.13179
1658,0.199975
1659,0.223673
1660,0.436342
1661,0.23561
1662,0.316115
1663,0.167443
1664,0.268673
1665,0.221538
1666,0.182829
1667,0.185989
1668,0.34793
1669,0.163525
1670,0.149408
1671,0.158744
1672,0.208796
1673,0.186781
1674,0.432184
1675,0.144002
1676,0.258353
1677,0.146577
1678,0.371322
1679,0.189658
1680,0.153544
1681,0.497407
1682,0.275971
1683,0.207709
1684,0.199903
1685,0.150145
1686,0.22197
1687,0.1695
1688,0.244448
1689,0.326939
1690,0.321703
1691,0.195538
1692,0.169134
1693,0.319968
1694,0.264306
1695,0.337113
1696,0.258527
1697,0.18547
1698,0.213804
1699,0.387225
1700,0.259574
1701,0.176196
1702,0.228961
1703,0.157655
1704,0.323329
1705,0.179227
1706,0.18279
1707,0.230998
1708,0.17204
1709,0.16186
1710,0.246381
1711,0.252131
1712,0.17677
1713,0.305022
1714,0.174054
1715,0.14657
1716,0.139302
1717,0.2469
1718,0.451522
1719,0.113105
1720,0.157515
1721,0.315951
1722,0.184451
1723,0.227672
1724,0.137738
1725,0.228866
1726,0.203584
1727,0.196737
1728,0.386076
1729,0.137257
1730,0.151052
1731,0.225959
1732,0.214514
1733,0.23878
1734,0.185454
1735,0.35812
1736,0.388368
1737,0.208029
1738,0.316122
1739,0.214676
1740,0.249031
1741,0.138836
1742,0.298908
1743,0.200775
1744,0.240024
1745,0.168807
1746,0.429573
1747,0.187315
1748,0.232551
1749,0.163644
1750,0.170215
1751,0.165473
1752,0.161393
1753,0.197932
1754,0.169515
1755,0.265728
1756,0.544611
1757,0.159903
1758,0.181819
1759,0.210995
1760,0.172234
1761,0.204993
1762,0.158782
1763,0.14511
1764,0.195945
1765,0.149097
1766,0.297538
1767,0.404565
1768,0.263148
1769,0.161663
1770,0.1752
1771,0.362381
1772,0.153219
1773,0.412784
1774,0.209357
1775,0.175048
1776,0.15296
1777,0.229452
1778,0.22562
1779,0.276444
1780,0.140433
1781,0.229864
1782,0.183722
1783,0.224739
1784,0.164435
1785,0.28593
1786,0.158245
1787,0.14041
1788,0.379758
1789,0.158539
1790,0.180786
1791,0.163453
1792,0.296527
1793,0.203923
1794,0.226632
1795,0.250016
1796,0.203548
1797,0.154095
1798,0.261646
1799,0.350362
1800,0.171323
1801,0.238467
1802,0.184291
1803,0.171809
1804,0.137701
1805,0.210674
1806,0.278695
1807,0.234289
1808,0.252414
1809,0.164537
1810,0.502107
1811,0.239169
1812,0.202629
1813,0.232676
1814,0.187983
1815,0.225876
1816,0.280134
1817,0.12103
1818,0.178113
1819,0.201467
1820,0.239467
1821,0.15954
1822,0.141302
1823,0.205608
1824,0.146433
1825,0.262164
1826,0.236155
1827,0.194551
1828,0.216687
1829,0.244269
1830,0.232871
1831,0.558569
1832,0.210856
1833,0.206987
1834,0.416886
1835,0.511986
1836,0.245267
1837,0.225175
1838,0.194369
1839,0.263234
1840,0.173873
1841,0.190109
1842,0.165678
1843,0.266692
1844,0.247729
1845,0.190165
1846,0.276133
1847,0.370981
1848,0.186319
1849,0.258557
1850,0.245897
1851,0.191383
1852,0.189005
1853,0.189211
1854,0.184678
1855,0.253333
1856,0.174718
1857,0.151007
1858,0.182645
1859,0.310016
1860,0.261394
1861,0.2464
1862,0.232723
1863,0.441588
1864,0.19788
1865,0.16954
1866,0.280219
1867,0.270704
1868,0.11664
1869,0.174964
1870,0.29538
1871,0.191365
1872,0.248265
1873,0.190989
1874,0.187623
1875,0.340682
